ProdTaken,Age,CityTier,DurationOfPitch,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,MonthlyIncome
0,0.43755329459817977,1,0.21311475409836067,4,2,3,3,0,3,0.21496140379614653
0,-0.5733548963972488,1,0.04098360655737705,4,1,3,2,0,4,0.32098323061487744
0,-0.34870863173159805,1,0.05737704918032786,5,0,3,3,0,1,0.21078441409529272
0,-0.23638549939877262,1,0.032786885245901634,5,2,5,8,0,4,0.24196850877372592
0,0.10058389759970357,1,0.016393442622950817,5,0,5,4,0,4,0.2211142734290219
0,0.9991689562623067,1,0.07377049180327869,2,2,3,6,0,1,0.24685190114457708
1,0.10058389759970357,1,0.09836065573770493,4,1,3,8,0,3,0.28385102070066953
0,0.3252301622653544,1,0.032786885245901634,4,1,3,2,0,1,0.2929625913716497
0,-0.7980011610628996,1,0.13934426229508196,4,0,3,3,0,3,0.20493867605806837
0,0.6621995592638306,1,0.1557377049180328,2,2,5,5,1,1,0.24798828804848586
0,-0.7980011610628996,3,0.18032786885245905,4,2,3,4,0,1,0.2519400479125289
0,-1.2472936903942013,1,0.016393442622950817,4,2,3,2,0,3,0.23112676344724503
0,0.6621995592638306,1,0.032786885245901634,5,0,5,2,1,4,0.20752881918139193
0,1.673107750259259,1,0.016393442622950817,4,0,3,3,0,4,0.20885972276254633
1,-0.5733548963972488,1,0.2540983606557377,5,0,4,2,0,3,0.21659943897295195
0,-0.4610317640644234,1,0.07377049180327869,2,0,4,3,0,1,0.20958660087225375
0,0.21290702993252897,3,0.032786885245901634,5,2,3,5,0,5,0.23472020311636194
0,-0.4610317640644234,1,0.032786885245901634,5,2,5,6,0,4,0.2032596900018428
0,1.1114920885951323,3,0.032786885245901634,6,3,4,5,1,5,0.3537132209914208
1,-0.9103242933957251,1,0.032786885245901634,4,0,3,4,0,4,0.21666086529208217
0,-0.7980011610628996,3,0.032786885245901634,5,2,4,4,0,4,0.24900182231413423
0,-0.5733548963972488,1,0.20491803278688525,5,2,3,2,0,3,0.23812936382808822
0,-1.2472936903942013,1,0.05737704918032786,2,2,5,3,0,5,0.22193329101742462
0,0.9991689562623067,1,0.18032786885245905,4,3,3,2,1,3,0.31915067876082637
0,-0.011739234733121834,1,0.06557377049180328,4,0,3,2,0,5,0.21384549233194783
1,1.2238152209279576,1,0.2540983606557377,4,1,4,3,1,3,0.30228915415958557
0,-0.9103242933957251,1,0.09016393442622951,4,0,3,3,0,1,0.20217449169720922
0,0.10058389759970357,3,0.06557377049180328,4,2,3,6,0,3,0.24754806609471938
0,-1.6965862197255028,1,0.04098360655737705,5,0,3,3,0,5,0.21405024672904852
0,0.10058389759970357,1,0.016393442622950817,4,1,3,4,1,3,0.320246114785315
0,-0.12406236706594724,1,0.19672131147540983,2,1,4,2,0,5,0.30379409897827553
0,0.21290702993252897,3,0.07377049180327869,2,2,5,3,1,3,0.238364831384754
0,-1.1349705580613758,1,0.016393442622950817,4,2,4,3,0,5,0.24647310550994087
0,0.6621995592638306,3,0.016393442622950817,4,2,3,3,0,3,0.23121890292594036
0,-0.7980011610628996,3,0.032786885245901634,4,2,3,3,0,1,0.22760498781711339
0,2.1224002795905608,1,0.18032786885245905,4,2,3,5,1,1,0.23641966461229755
0,-1.1349705580613758,1,0.10655737704918032,4,2,5,3,1,3,0.22951944143000472
0,0.10058389759970357,1,0.016393442622950817,4,0,3,3,0,1,0.20263518909068573
1,0.8868458239294814,1,0.21311475409836067,4,0,3,5,1,5,0.21334384405905119
0,0.21290702993252897,1,0.20491803278688525,4,2,3,2,0,3,0.23979811216445876
1,-1.1349705580613758,1,0.14754098360655737,4,0,4,4,1,1,0.20527652081328449
0,-0.9103242933957251,1,0.0819672131147541,4,0,3,3,0,4,0.21486926431745124
0,-0.011739234733121834,1,0.04098360655737705,4,2,4,6,0,1,0.22689858514711606
0,-0.5733548963972488,3,0.05737704918032786,4,0,4,3,0,3,0.20953541227297856
1,-1.1349705580613758,3,0.04918032786885246,5,2,3,3,1,1,0.24064784291242655
0,0.10058389759970357,1,0.09016393442622951,4,0,3,3,1,1,0.20479534798009788
0,0.6621995592638306,3,0.2295081967213115,4,3,4,7,0,3,0.3194475726366224
1,-2.033555616723979,1,0.04098360655737705,4,0,3,3,0,4,0.19551997379143718
0,-0.12406236706594724,3,0.14754098360655737,4,1,4,2,0,1,0.2630889248346608
0,-0.011739234733121834,1,0.1639344262295082,2,0,3,6,0,5,0.21873912242265403
0,1.673107750259259,1,0.032786885245901634,6,2,4,7,0,1,0.23710559184258484
0,-2.033555616723979,3,0.07377049180327869,5,0,3,3,0,1,0.19326767542332973
0,-0.9103242933957251,1,0.14754098360655737,2,2,5,2,0,5,0.2389381436966359
0,-0.5733548963972488,3,0.07377049180327869,2,2,3,6,0,1,0.2519195724728188
0,0.3252301622653544,1,0.016393442622950817,2,1,3,2,0,3,0.2793976125637298
0,-0.011739234733121834,1,0.21311475409836067,4,2,4,2,0,3,0.23907123405475134
0,-0.4610317640644234,3,0.07377049180327869,5,2,3,3,0,3,0.2371260672822949
0,0.21290702993252897,1,0.2213114754098361,5,1,4,5,0,3,0.3044595507688527
0,2.459369676589037,1,0.016393442622950817,6,2,3,4,1,1,0.23892790597678087
0,-0.5733548963972488,1,0.05737704918032786,4,0,3,2,1,4,0.23033845901840744
0,-0.5733548963972488,2,0.032786885245901634,5,2,5,5,0,3,0.2466061958680563
0,0.9991689562623067,1,0.07377049180327869,4,1,5,3,0,1,0.23432093204201562
0,-0.5733548963972488,1,0.032786885245901634,4,0,3,2,1,4,0.20857306660660538
0,-0.34870863173159805,1,0.05737704918032786,4,1,4,8,0,3,0.3025860480353815
0,0.774522691596656,1,0.09836065573770493,4,0,3,2,0,5,0.20611601384139724
0,1.4484614855936084,1,0.016393442622950817,5,3,3,2,1,3,0.32394193165298224
1,1.7854308825920846,1,0.0819672131147541,5,2,4,4,0,1,0.2315669854010115
0,-1.0226474257285505,1,0.05737704918032786,4,0,4,3,1,3,0.20635148139806303
0,-0.4610317640644234,3,0.0819672131147541,5,2,4,3,1,1,0.23450521099940622
0,-1.0226474257285505,3,0.032786885245901634,4,2,3,3,1,4,0.2268269211081308
0,-0.5733548963972488,3,0.07377049180327869,4,2,3,6,0,1,0.2582464833432298
0,-0.4610317640644234,1,0.032786885245901634,2,2,3,2,0,3,0.23273408546448537
1,-0.9103242933957251,1,0.032786885245901634,6,0,3,7,1,3,0.21644587317512645
0,-0.6856780287300742,1,0.24590163934426235,4,2,3,3,0,3,0.24010524376010975
0,-0.5733548963972488,1,0.07377049180327869,5,1,3,3,0,1,0.2725383402608571
1,0.3252301622653544,3,0.04098360655737705,4,2,3,6,1,4,0.23460758819795657
0,-0.34870863173159805,3,0.09836065573770493,5,2,3,5,0,3,0.22891541595855772
0,0.774522691596656,1,0.09836065573770493,5,2,3,3,0,3,0.2348021048752022
0,-1.0226474257285505,3,0.016393442622950817,4,2,4,2,1,1,0.24598169495689923
0,2.0100771472577352,1,0.18032786885245905,4,2,3,5,0,4,0.23082986957144905
0,0.774522691596656,1,0.07377049180327869,4,1,5,2,0,5,0.2832060443498024
0,0.9991689562623067,1,0.0819672131147541,4,2,3,2,0,3,0.21883126190134936
0,0.43755329459817977,3,0.016393442622950817,6,2,3,4,1,3,0.2573250885562767
1,-0.7980011610628996,1,0.0819672131147541,6,0,5,3,1,3,0.20267613997010586
0,-0.7980011610628996,1,0.09016393442622951,5,0,3,2,0,1,0.22175924977988903
0,-0.6856780287300742,3,0.05737704918032786,5,2,3,3,0,1,0.2436167816703864
0,-1.0226474257285505,3,0.0819672131147541,4,2,4,3,0,1,0.2445996027764696
0,0.10058389759970357,1,0.05737704918032786,4,2,3,2,0,3,0.24596121951718916
0,0.21290702993252897,1,0.13934426229508196,5,1,3,2,1,5,0.29881856712872906
0,-0.5733548963972488,1,0.07377049180327869,4,1,3,3,1,4,0.2541104445217961
0,-0.7980011610628996,3,0.09836065573770493,5,2,4,3,1,5,0.26562787935870924
0,-0.12406236706594724,1,0.05737704918032786,4,1,4,2,0,3,0.26385675382378837
0,-1.471939955059852,1,0.2295081967213115,4,0,3,3,0,1,0.21071275005630746
0,0.5498764269310051,1,0.06557377049180328,5,2,4,8,1,3,0.24273633776285344
0,1.2238152209279576,3,0.04918032786885246,4,2,3,5,0,4,0.21144986588586992
0,-0.7980011610628996,3,0.032786885245901634,4,2,3,3,0,1,0.2285775712033416
0,0.6621995592638306,2,0.032786885245901634,4,0,3,2,1,4,0.2085833043264604
0,-0.4610317640644234,1,0.032786885245901634,4,0,4,3,0,4,0.2052458076537194
0,1.336138353260783,3,0.2540983606557377,4,1,3,5,0,4,0.3089948606646328
0,0.10058389759970357,1,0.06557377049180328,2,2,5,6,1,3,0.24214255001126153
0,-0.6856780287300742,3,0.2213114754098361,4,2,3,2,1,3,0.22946825283072955
0,-1.1349705580613758,3,0.016393442622950817,4,2,3,3,0,5,0.23520137594954854
0,0.6621995592638306,1,0.032786885245901634,5,2,3,5,0,1,0.25040438993427383
1,-1.6965862197255028,3,0.016393442622950817,5,0,4,3,1,5,0.20323921456213273
0,-0.011739234733121834,3,0.016393442622950817,4,2,3,6,0,1,0.24909396179282953
0,-0.011739234733121834,3,0.04098360655737705,5,1,3,6,0,1,0.2802780564712627
0,2.3470465442562114,1,0.016393442622950817,4,2,3,4,0,3,0.2501382092180429
0,0.43755329459817977,1,0.09836065573770493,2,0,3,5,1,3,0.20363848563647904
0,-1.6965862197255028,3,0.09016393442622951,4,0,3,3,0,4,0.20770286041892752
1,-0.34870863173159805,3,0.05737704918032786,4,0,3,3,1,1,0.2101701509039907
0,0.10058389759970357,1,0.09836065573770493,4,0,5,8,0,1,0.21632302053686603
0,1.1114920885951323,1,0.07377049180327869,4,2,3,4,0,5,0.23481234259505723
1,0.5498764269310051,3,0.04918032786885246,4,2,4,3,0,3,0.2767562808411311
0,1.5607846179264337,1,0.09836065573770493,5,1,3,8,0,5,0.2884375191957247
1,0.43755329459817977,3,0.19672131147540983,5,2,3,4,1,3,0.24629906427240525
0,-0.5733548963972488,1,0.09016393442622951,5,0,4,2,1,3,0.2081840332521141
1,-1.6965862197255028,3,0.11475409836065574,2,0,4,3,0,5,0.2087880587235611
0,-0.7980011610628996,1,0.20491803278688525,4,0,3,2,0,3,0.20351563299821865
0,-0.12406236706594724,1,0.09016393442622951,5,2,4,2,0,1,0.2479370994492107
0,-1.0226474257285505,1,0.016393442622950817,4,0,4,3,0,3,0.22004955056409836
0,-0.9103242933957251,3,0.09016393442622951,4,2,3,3,0,3,0.23476115399578207
0,1.4484614855936084,1,0.07377049180327869,5,1,3,2,0,1,0.2932390098077356
0,1.673107750259259,3,0.13114754098360654,4,2,3,6,0,3,0.23151579680173634
0,-0.011739234733121834,1,0.032786885245901634,4,0,3,6,0,5,0.20701693318864023
1,-0.23638549939877262,3,0.17213114754098363,2,2,3,2,1,1,0.2352832777083888
0,-1.3596168227270267,3,0.09836065573770493,4,2,3,3,1,1,0.22459509817973342
0,-0.6856780287300742,3,0.032786885245901634,4,0,4,3,0,3,0.20633100595835296
1,-1.1349705580613758,1,0.04098360655737705,4,0,5,2,0,3,0.21273981858760418
0,-1.5842630873926775,1,0.10655737704918032,4,0,4,3,0,1,0.2039558549519851
0,-0.011739234733121834,3,0.032786885245901634,5,1,3,3,0,1,0.2587481316161264
1,-0.6856780287300742,1,0.04918032786885246,4,0,3,2,1,4,0.2043756014660415
0,0.10058389759970357,1,0.13114754098360654,4,0,5,3,0,4,0.2120436536374619
0,0.43755329459817977,3,0.032786885245901634,4,2,4,2,0,1,0.23949098056880772
0,0.6621995592638306,1,0.016393442622950817,4,0,5,5,0,3,0.20735477794385634
0,0.10058389759970357,1,0.09836065573770493,4,2,4,4,1,5,0.22395012182886628
0,0.774522691596656,1,0.11475409836065574,5,3,4,3,0,3,0.32775036343905484
0,0.43755329459817977,1,0.032786885245901634,5,2,3,8,0,5,0.2162820696574459
0,-0.23638549939877262,3,0.04918032786885246,4,2,3,2,0,1,0.24791662400950062
0,-0.5733548963972488,1,0.07377049180327869,4,2,5,3,0,1,0.225066033293065
0,0.774522691596656,1,0.1885245901639344,4,0,3,2,0,4,0.20409918302995558
0,0.774522691596656,1,0.0819672131147541,4,2,3,6,1,1,0.2272773807817523
0,-1.2472936903942013,3,0.04918032786885246,5,2,3,3,1,1,0.22691906058682612
0,0.10058389759970357,1,0.2213114754098361,4,2,3,5,1,3,0.2265300272323348
0,-0.5733548963972488,1,0.016393442622950817,5,0,5,3,0,4,0.20368967423575424
0,2.2347234119233863,3,0.06557377049180328,2,3,5,2,0,3,0.3162431663219967
0,-0.6856780287300742,3,0.11475409836065574,4,2,3,2,0,1,0.24831589508384697
0,0.5498764269310051,3,0.016393442622950817,2,1,5,3,0,3,0.26689735662073344
0,-0.9103242933957251,1,0.1557377049180328,4,2,5,3,0,1,0.22764593869653352
1,-1.2472936903942013,1,0.04098360655737705,4,0,5,7,0,5,0.22225066033293067
0,1.7854308825920846,1,0.04098360655737705,5,1,3,4,1,1,0.2625668011220541
0,0.9991689562623067,1,0.09836065573770493,4,0,3,5,0,5,0.208153320092549
0,0.6621995592638306,1,0.2540983606557377,4,2,3,4,0,3,0.22762546325682345
0,-0.6856780287300742,1,0.032786885245901634,6,2,3,4,0,1,0.24334036323430044
0,2.6840159412546876,1,0.07377049180327869,4,4,5,7,0,5,0.3812936382808821
0,1.1114920885951323,1,0.1639344262295082,4,2,3,4,0,5,0.23022584410000205
0,0.6621995592638306,1,0.24590163934426235,5,2,3,2,0,3,0.22728761850160734
1,-1.3596168227270267,3,0.016393442622950817,4,0,4,3,1,4,0.21376359057310756
1,-0.23638549939877262,3,0.06557377049180328,6,0,3,2,0,4,0.20505129097647373
0,0.21290702993252897,1,0.032786885245901634,4,0,3,3,1,5,0.19840701079055673
0,-1.1349705580613758,1,0.20491803278688525,4,0,3,3,0,3,0.21052847109891687
0,-0.6856780287300742,1,0.04098360655737705,4,0,3,6,0,3,0.20245091013329514
0,-0.7980011610628996,1,0.04098360655737705,5,1,3,3,0,1,0.30316959806711846
1,-0.7980011610628996,1,0.2213114754098361,5,0,4,7,0,3,0.20704764634820533
1,-1.9212324843911537,2,0.032786885245901634,5,0,3,3,0,3,0.20723192530559595
0,-0.6856780287300742,3,0.19672131147540983,4,1,5,2,0,1,0.2671021110178341
0,2.3470465442562114,3,0.2540983606557377,5,3,3,5,0,3,0.32551854051065743
0,-0.6856780287300742,1,0.032786885245901634,4,0,3,2,0,4,0.20723192530559595
0,2.6840159412546876,3,0.24590163934426235,5,1,5,6,0,1,0.28608284362906694
0,1.2238152209279576,1,0.032786885245901634,4,2,3,7,0,1,0.23288765126231087
0,-0.12406236706594724,1,0.19672131147540983,6,0,3,2,0,4,0.2242879665840824
0,2.0100771472577352,1,0.008196721311475405,4,2,3,2,0,1,0.21968099264931715
0,-0.23638549939877262,1,0.032786885245901634,5,0,3,5,0,5,0.20932042015602287
0,1.1114920885951323,3,0.09836065573770493,5,1,3,4,1,1,0.27384876840230143
0,-0.5733548963972488,1,0.09016393442622951,4,1,4,3,0,3,0.28999365261368987
1,-0.34870863173159805,1,0.13934426229508196,4,1,3,2,1,5,0.32031777882430024
1,-0.34870863173159805,1,0.09836065573770493,6,0,3,2,0,5,0.21587256086324455
0,-0.6856780287300742,3,0.07377049180327869,4,0,4,2,0,1,0.21152152992485515
0,-0.12406236706594724,1,0.14754098360655737,4,1,3,6,1,1,0.25911668953090766
1,-0.5733548963972488,1,0.18032786885245905,4,1,3,5,0,3,0.2815577714531419
1,-0.23638549939877262,2,0.20491803278688525,4,1,5,2,1,3,0.2828477241548762
0,0.6621995592638306,1,0.05737704918032786,4,0,3,6,0,3,0.20240995925387498
0,-0.011739234733121834,3,0.09836065573770493,4,1,3,3,0,1,0.28315485575052723
1,-1.5842630873926775,1,0.04918032786885246,5,0,3,7,0,5,0.22084809271279102
0,1.336138353260783,3,0.032786885245901634,4,2,3,4,0,5,0.22245541473003133
0,0.5498764269310051,3,0.09836065573770493,4,2,3,2,0,1,0.2447634062941502
0,-0.12406236706594724,3,0.016393442622950817,4,2,3,2,0,3,0.2292737361534839
0,0.43755329459817977,1,0.06557377049180328,4,3,3,2,0,5,0.3164991093183726
0,0.3252301622653544,1,0.0819672131147541,4,0,3,3,0,1,0.2194250496529413
0,-0.5733548963972488,3,0.032786885245901634,4,2,3,6,1,5,0.24836708368312213
0,0.6621995592638306,1,0.21311475409836067,4,1,5,3,1,1,0.25680296484367
0,0.9991689562623067,3,0.032786885245901634,4,2,4,2,0,5,0.23017465550072688
1,-1.1349705580613758,2,0.1557377049180328,4,0,3,2,1,5,0.20904400171993695
0,-0.7980011610628996,1,0.17213114754098363,4,2,3,6,0,5,0.22461557361944348
0,-0.5733548963972488,3,0.07377049180327869,5,1,3,2,0,3,0.29929973996191567
1,-2.033555616723979,3,0.05737704918032786,4,0,4,3,1,4,0.2002088494850427
0,0.43755329459817977,3,0.24590163934426235,6,1,5,5,0,5,0.2929011650525195
0,0.5498764269310051,1,0.032786885245901634,5,2,3,4,1,1,0.2507115215299248
0,-1.1349705580613758,3,0.2540983606557377,4,2,3,7,0,5,0.225066033293065
0,-0.12406236706594724,3,0.016393442622950817,4,2,3,3,0,4,0.23072749237289872
0,-0.23638549939877262,3,0.1885245901639344,2,2,3,3,0,3,0.23562112246360492
1,-1.1349705580613758,1,0.21311475409836067,6,0,3,3,1,3,0.20493867605806837
0,0.10058389759970357,1,0.016393442622950817,4,1,3,6,0,5,0.2576731710313479
0,1.1114920885951323,1,0.1639344262295082,4,1,3,7,0,3,0.28875488851123077
0,0.10058389759970357,3,0.09016393442622951,4,1,4,3,0,1,0.2714224287966584
0,1.7854308825920846,1,0.06557377049180328,4,2,5,5,1,4,0.23807817522881305
1,-0.4610317640644234,3,0.10655737704918032,2,2,3,2,0,3,0.22917135895493357
0,-1.3596168227270267,3,0.21311475409836067,4,0,3,2,0,4,0.2055529392493704
0,0.21290702993252897,1,0.09836065573770493,4,2,3,5,0,3,0.2815577714531419
0,0.10058389759970357,1,0.016393442622950817,4,2,4,8,0,1,0.2469849915026925
0,-1.3596168227270267,1,0.20491803278688525,2,0,3,3,1,4,0.2088801982022564
0,-1.1349705580613758,3,0.24590163934426235,4,2,4,3,0,3,0.24519339052806158
0,-1.3596168227270267,1,0.1557377049180328,5,0,4,3,0,3,0.20275804172894615
0,-1.2472936903942013,3,0.12295081967213116,4,0,3,3,0,3,0.20244067241344008
1,-1.3596168227270267,1,0.07377049180327869,4,0,3,3,1,4,0.21052847109891687
1,-0.6856780287300742,3,0.11475409836065574,5,0,5,3,0,5,0.20179569606257294
0,-0.23638549939877262,1,0.016393442622950817,5,0,3,3,1,1,0.2180634329122218
1,-0.5733548963972488,3,0.12295081967213116,4,2,5,4,0,1,0.2243186797436475
0,-0.12406236706594724,1,0.2213114754098361,5,2,3,6,0,1,0.2186674583836688
0,-0.5733548963972488,3,0.06557377049180328,2,2,3,6,0,5,0.2368803620057741
0,-1.0226474257285505,1,0.06557377049180328,5,0,3,2,0,1,0.2033723049202482
0,0.10058389759970357,3,0.032786885245901634,4,2,3,6,1,3,0.27928499764532444
0,-1.8089093520583281,1,0.016393442622950817,5,0,4,3,0,4,0.21001658510616517
0,0.6621995592638306,1,0.032786885245901634,4,2,3,3,0,1,0.22284444808452264
0,0.21290702993252897,1,0.016393442622950817,4,0,5,5,0,1,0.20779499989762282
0,0.774522691596656,1,0.09016393442622951,4,2,3,5,1,3,0.2391224226540265
0,1.336138353260783,1,0.016393442622950817,5,3,5,2,0,4,0.338663772804521
0,0.8868458239294814,2,0.016393442622950817,5,2,3,6,0,5,0.2422551649296669
0,-0.23638549939877262,3,0.13114754098360654,4,0,3,3,1,5,0.20738549110342147
1,-1.0226474257285505,3,0.032786885245901634,4,0,5,2,0,5,0.21211531767644712
0,-1.6965862197255028,3,0.19672131147540983,4,0,3,3,0,1,0.21627183193759086
0,-1.5842630873926775,1,0.06557377049180328,4,0,3,2,0,1,0.20937160875529803
0,-0.34870863173159805,3,0.0819672131147541,4,2,3,2,0,1,0.25371117344744976
0,-0.4610317640644234,1,0.09016393442622951,4,2,3,3,1,5,0.24570527652081328
0,-0.6856780287300742,1,0.04098360655737705,4,0,3,3,0,3,0.20230758205532465
0,1.89775401492491,3,0.016393442622950817,4,2,5,2,0,1,0.266784741702328
0,-0.23638549939877262,1,0.016393442622950817,4,0,3,3,0,3,0.20853211572718525
1,0.9991689562623067,3,0.2295081967213115,4,2,5,4,0,1,0.2248612788959643
0,-1.1349705580613758,1,0.06557377049180328,4,0,3,3,1,1,0.20820450869182416
0,0.10058389759970357,1,0.04098360655737705,4,1,3,3,0,1,0.27756506070967873
0,-0.7980011610628996,3,0.04098360655737705,4,2,3,3,0,1,0.2379143717111325
0,-0.12406236706594724,1,0.06557377049180328,6,2,3,3,0,5,0.2490222977538443
0,-0.34870863173159805,1,0.06557377049180328,4,2,3,5,0,5,0.26006879747742584
0,2.0100771472577352,2,0.17213114754098363,4,1,4,4,0,3,0.29078195704252746
0,-0.011739234733121834,1,0.09016393442622951,5,2,4,4,1,4,0.27155551915477383
0,-1.0226474257285505,1,0.04098360655737705,5,0,3,2,0,1,0.20191854870083337
1,-1.8089093520583281,1,0.07377049180327869,4,0,3,3,1,5,0.19131227093101824
1,-0.34870863173159805,1,0.04098360655737705,4,0,5,3,1,5,0.21525829767194252
0,-0.12406236706594724,1,0.04098360655737705,4,0,3,3,0,1,0.19409693073158746
0,-1.471939955059852,1,0.04918032786885246,2,0,5,4,0,4,0.20984254386862958
0,-1.2472936903942013,3,0.0819672131147541,2,2,4,2,0,4,0.23064559061405845
0,0.21290702993252897,3,0.07377049180327869,5,2,3,2,0,1,0.22221994717336557
0,-0.7980011610628996,1,0.016393442622950817,6,0,3,3,0,1,0.20882900960298123
0,1.336138353260783,3,0.032786885245901634,2,2,4,5,0,3,0.2641126968201642
0,-1.0226474257285505,3,0.04098360655737705,2,2,3,3,1,1,0.22855709576363153
0,0.10058389759970357,1,0.09836065573770493,2,0,3,5,0,4,0.22889494051884765
0,1.5607846179264337,1,0.24590163934426235,2,0,3,3,1,1,0.21395810725035322
0,-0.23638549939877262,1,0.09016393442622951,5,1,4,3,0,1,0.26924179446753616
1,-1.3596168227270267,3,0.04098360655737705,4,2,3,2,0,1,0.22784045537377917
0,0.3252301622653544,1,0.032786885245901634,5,2,3,3,0,1,0.22759475009725835
0,-0.4610317640644234,3,0.09836065573770493,4,2,3,3,0,4,0.23622514793505192
1,1.5607846179264337,3,0.0819672131147541,4,2,3,5,1,5,0.2505579557320993
0,0.21290702993252897,1,0.016393442622950817,2,2,3,2,0,1,0.25904502549192243
0,-1.0226474257285505,1,0.016393442622950817,4,1,5,3,0,4,0.2568643911628002
0,-0.4610317640644234,1,0.04098360655737705,4,1,3,5,0,1,0.29522512745961216
0,1.2238152209279576,3,0.13114754098360654,4,2,5,4,0,1,0.23176150207825713
0,0.43755329459817977,3,0.05737704918032786,5,1,5,7,1,5,0.288222527078769
0,1.89775401492491,1,0.07377049180327869,2,3,3,5,0,1,0.33264399352976104
0,2.6840159412546876,3,0.14754098360655737,4,2,5,2,0,4,0.23631728741374722
0,-1.0226474257285505,1,0.09836065573770493,4,1,5,3,0,3,0.271002682282602
0,1.5607846179264337,3,0.0819672131147541,4,0,4,2,0,1,0.22065357603554536
1,-0.9103242933957251,1,0.016393442622950817,6,0,4,2,1,1,0.20366919879604414
0,-0.011739234733121834,1,0.0819672131147541,2,1,5,2,0,3,0.300896824259301
0,0.21290702993252897,1,0.016393442622950817,4,1,3,6,1,1,0.26146112737771043
0,0.8868458239294814,1,0.21311475409836067,6,0,3,4,0,3,0.21894387681975472
0,1.2238152209279576,3,0.04098360655737705,4,3,3,2,1,5,0.3219558140011057
